sku,name,id,confidence,description,skill_percentage_rolling,skill_changes_1y,in_demand
978-0-13-806580-5-SP,Esri ArcPy,FS008484,0.8403364419937134,ArcPy is a Python module that provides an object-oriented framework to simplify the use of ArcGIS functionality exposed through the ArcGIS Python API,5.220662463697919e-05,0.0435894247782719,False
978-0-13-806580-5,Computer Programming,FS001531,0.974363386631012,"Computer programming is the process of accomplishing a specific computing result or to perform a particular computation, usually by designing/building an executable computer program.",0.0015902787826417,1.918219324501177,True
978-0-13-806580-5-SP,Computer Programming,FS001531,0.9808589816093444,"Computer programming is the process of accomplishing a specific computing result or to perform a particular computation, usually by designing/building an executable computer program.",0.0015902787826417,1.918219324501177,True
978-0-13-819547-2,Project Management (PM),FS005935,0.963852047920227,Project Management (PM) is the process of leading the work of a team to achieve all project goals within the given constraints.,0.063020304403829,-0.0906471028184955,True
978-0-13-820172-2,Business Analysis,FS000887,0.953711748123169,Business analysis is a professional discipline of identifying business needs and determining solutions to business problems.,0.0111958050027218,-0.0139727594430361,True
978-0-13-806577-5,Structured Query Language (SQL),FS007139,0.8827598094940186,"SQL (sequel; Structured Query Language) is a domain-specific language used in programming and designed for managing data held in a relational database management system (RDBMS), or for stream processing in a relational data stream management system (RDSMS).",0.0202640328026173,-0.0422575139264638,True
978-0-13-806577-5-SP,Structured Query Language (SQL),FS007139,0.8927963376045227,"SQL (sequel; Structured Query Language) is a domain-specific language used in programming and designed for managing data held in a relational database management system (RDBMS), or for stream processing in a relational data stream management system (RDSMS).",0.0202640328026173,-0.0422575139264638,True
978-0-13-806577-5,Applications Architecture,FS000390,0.9826661348342896,"An applications architecture describes the behavior of applications used in a business, focused on how they interact with each other and with users.",0.0015121260945556,-0.0766240241215707,False
978-0-13-806577-5,Requirements Management,FS006307,0.9815924763679504,"Requirements management is the process of documenting, analyzing, tracing, prioritizing and agreeing on requirements and then controlling change and communicating to relevant stakeholders.",0.003645081208715,-0.1219774628071746,True
978-0-13-806577-5-SP,Requirements Management,FS006307,0.986174702644348,"Requirements management is the process of documenting, analyzing, tracing, prioritizing and agreeing on requirements and then controlling change and communicating to relevant stakeholders.",0.003645081208715,-0.1219774628071746,True
978-0-13-806577-5,Requirements Analysis,FS006305,0.8969050645828247,"In systems engineering and software engineering, requirements analysis focuses on the tasks that determine the needs or conditions to meet the new or altered product or project, taking account of the possibly conflicting requirements of the various stakeholders, analyzing, documenting, validating and managing software or system requirements.",0.0193903685675528,-0.1358542146009356,True
978-0-13-806577-5-SP,Requirements Analysis,FS006305,0.9441593885421752,"In systems engineering and software engineering, requirements analysis focuses on the tasks that determine the needs or conditions to meet the new or altered product or project, taking account of the possibly conflicting requirements of the various stakeholders, analyzing, documenting, validating and managing software or system requirements.",0.0193903685675528,-0.1358542146009356,True
978-0-13-806577-5,Software Development Life Cycle (SDLC),FS006860,0.9975807666778564,"In software engineering, the software development life cycle (SDLC) is the general process used in the development of any software product",0.0057012883913548,-0.1118914451162176,True
978-0-13-806577-5-SP,Software Development Life Cycle (SDLC),FS006860,0.9980525970458984,"In software engineering, the software development life cycle (SDLC) is the general process used in the development of any software product",0.0057012883913548,-0.1118914451162176,True
978-0-13-806577-5-SP,Software Lifecycle Management (SLM),FS006864,0.9986045956611632,"In software engineering, software lifecycle management (SLM) is the management of all stages in the life cycle of a software product, from inception to retirement",,,
978-0-13-672132-1,Microsoft 365,FS008232,0.9991233944892884,"Microsoft 365, formerly Office 365, is a line of subscription services offered by Microsoft which adds to and includes the Microsoft Office product line.",0.0050259883633949,-0.0352202146525051,True
978-0-13-672132-1,Microsoft Office 365,FS004804,0.957030177116394,"Microsoft Office 365 is a web-based suite of office productivity software services, including SharePoint, Exchange, Lync and Office.",0.0042948020872543,-0.159520867518234,True
978-0-13-672132-1,System Recovery,FS007257,0.992990016937256,System recovery is a set of procedures that attempts to return a damaged system to a working state,0.0003109648808447,-0.1605217684232019,False
978-0-13-672132-1,Data Recovery,FS001956,0.9390485286712646,"In computing, data recovery is a process of salvaging deleted, inaccessible, lost, corrupted, damaged or formatted data from secondary storage, removable media or files, when the data stored in them cannot be accessed in a usual way.",0.0005311132979886,-0.1940534916961714,False
978-0-13-672132-1,Windows Setup,FS008035,0.9904301762580872,Windows Setup is an installer that prepares a hard disk drive for a Microsoft Windows operating system installation by executing two processes: a) initializing the drive and b) copying system files to that drive in order for the operating system to be run locally (see Volume).,0.0002703422562526,-0.1338226658044362,False
978-0-13-792872-9-SP,Microsoft Azure Active Directory (Azure AD),FS004776,0.9107490181922911,Azure Active Directory (Azure AD) is a directory service created by Microsoft for Azure AD,0.0005645758573944,-0.0125855322667637,False
978-0-13-792872-9,Microsoft Azure Active Directory (Azure AD),FS004776,0.9383468627929688,Azure Active Directory (Azure AD) is a directory service created by Microsoft for Azure AD,0.0005645758573944,-0.0125855322667637,False
978-0-13-792872-9-SP,Firewalls,FS002956,0.967460572719574,"In computing, a firewall is a network security system that monitors and controls incoming and outgoing network traffic based on predetermined security rules.",0.003221547103904,-0.1667104737972755,False
978-0-13-792720-3,Firewalls,FS002956,0.9672423005104064,"In computing, a firewall is a network security system that monitors and controls incoming and outgoing network traffic based on predetermined security rules.",0.003221547103904,-0.1667104737972755,False
978-0-13-792872-9,Firewalls,FS002956,0.951685070991516,"In computing, a firewall is a network security system that monitors and controls incoming and outgoing network traffic based on predetermined security rules.",0.003221547103904,-0.1667104737972755,False
978-0-13-792872-9-SP,Key Management,FS004097,0.9986666440963744,Key management refers to management  of cryptographic keys in a cryptosystem.,0.0013694908867623,-0.2028122707220748,False
978-0-13-792872-9,Key Management,FS004097,0.9993569254875184,Key management refers to management  of cryptographic keys in a cryptosystem.,0.0013694908867623,-0.2028122707220748,False
978-0-13-792872-9-SP,Access Control,FS000036,0.9457172155380248,"In the fields of physical security and information security, access control (AC) is the selective restriction of access to a place or other resource, while access management describes the process.",0.0028490454988386,-0.0537666504215001,False
978-0-13-792872-9,Access Control,FS000036,0.9958492517471312,"In the fields of physical security and information security, access control (AC) is the selective restriction of access to a place or other resource, while access management describes the process.",0.0028490454988386,-0.0537666504215001,False
978-0-13-792872-9-SP,Cloud Data Management,FS001336,0.9473145008087158,Cloud data management (CDM) is the practice of collecting and analyzing data from disparate sources so that it can be used to make better business decisions,0.0001137223823417,-0.2283535876759602,False
978-0-13-792872-9,Cloud Data Management,FS001336,0.8907492756843567,Cloud data management (CDM) is the practice of collecting and analyzing data from disparate sources so that it can be used to make better business decisions,0.0001137223823417,-0.2283535876759602,False
978-0-13-792872-9-SP,Security Administration,FS006612,0.9977241158485411,Security administration is the process of implementing information security practices in an organization,0.0007420783811602,-0.1523747705415235,False
978-0-13-792872-9,Security Administration,FS006612,0.9833120107650756,Security administration is the process of implementing information security practices in an organization,0.0007420783811602,-0.1523747705415235,False
978-0-13-792720-3,Cloud Security,FS001341,0.9646293520927428,"Cloud computing security or, more simply, cloud security  refers to a broad set of policies, technologies, applications, and controls utilized to protect virtualized IP, data, applications, services, and the associated infrastructure of cloud computing.",0.0010731187009968,-0.0040801128832112,False
978-0-13-792872-9,Autodesk Vault,FS000569,0.9740113019943236,"Autodesk Vault is a data management tool integrated with Autodesk Inventor Series, Autodesk Inventor Professional, AutoCAD Mechanical, AutoCAD Electrical, Autodesk Revit and Civil 3D products.",3.671236937323316e-05,-0.1574207508018434,False
978-0-13-767645-3,Microsoft Azure Data Factory,FS004777,1.0,"Microsoft Azure Data Factory is a data integration service that allows data to flow from on-premises data sources to the cloud, and from the cloud to on-premises data stores",0.0003816639725217,0.1314375331285596,False
978-0-13-767645-3,Databricks,FS001994,0.9297546148300172,Databricks is a cloud-based data management software that allows users to analyze data,0.0007795036120746,0.2513037811254811,True
978-0-13-767645-3,Microsoft Azure Databricks,FS004780,0.991586208343506,"Azure Databricks is an open-source, Apache 2.0-licensed big data analytics platform that combines the power of Apache Spark and Azure HDInsight",0.0002402028896199,0.383490621087066,False
978-0-13-767645-3,Business Acumen,FS000884,0.9650872945785522,"Business acumen, also known as business savviness and business sense, is keenness and quickness in understanding and dealing with a business situation (risks and opportunities) in a manner that is likely to lead to a good outcome.",0.0184488671702341,-0.168226818592536,True
978-0-13-767645-3,Relational Databases,FS006258,0.9543763995170592,"A relational database is a digital database based on the relational model of data, as proposed by E. F. Codd in 1970.",0.0064441739833779,-0.1298748102605462,True
978-0-13-732521-4,Solution Architecture,FS006900,0.947925627231598,"Solution architecture, term used in information technology with various definitions such as; ""A description of a discrete and focused business operation or activity and how IS/IT supports that operation"".",0.0015765981310049,-0.004455275176378,False
978-0-13-741955-5-SP,Disaster Planning,FS002220,0.9507431983947754,Disaster Planning is the process of devising a plan to reduce the impact of disasters and their risks.,,,
978-0-13-741955-5-SP,Risk Assessment,FS006398,0.939771056175232,Risk assessment is the process of evaluating risks to workers' safety and health from workplace hazards.,0.0111371616576978,-0.0363573253140609,True
ADBELRN-PHOTOSHOP,Visual Design,FS007846,0.8493910431861877,"Visual design is the process of creating a visual representation of an object, idea or concept by applying color, form, line, texture, and/or space",0.0012567958637005,-0.2654885928815154,False
ADBELRN-PHOTOSHOP,User Interface Design (UI Design),FS007719,0.9128139019012452,User Interface Design (UI Design) is the process of designing interfaces for the end users of a service or product,0.0013380935291744,-0.3297168223737702,False
ADBELRN-PHOTOSHOP,Document Management,FS008260,0.9332779049873352,"Document management is a way to capture all of your organization’s documents, convert them to a digital format when necessary, and store them in a well-organized manner with the right indexing and tagging to make them easily retrievable.",,,
