,sku,name,id,confidence,description
45,978-0-13-810387-3-SP,Microsoft Software,FS008547,0.9422348141670227,The ability to use software produced by Microsoft
46,978-0-13-689007-2-SP,Amazon Web Services (AWS),FS000260,0.9832126498222351,"Amazon Web Services (AWS) is a collection of remote computing services that together make up a cloud computing platform, offered by Amazon"
47,978-0-13-689007-2-SP,Information Technology (IT),FS003768,0.9830924868583679,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of electronic data and information."
48,978-0-13-689007-2-SP,Account Management,FS000044,0.9887397885322571,Account management is the management of one or more client accounts with the focus on the quality and profitability of the relationship over the short and long term.
49,978-0-13-810387-3,Microsoft 365,FS008232,0.9988705515861511,"Microsoft 365, formerly Office 365, is a line of subscription services offered by Microsoft which adds to and includes the Microsoft Office product line."
50,978-0-13-810387-3,Microsoft Azure,FS004775,0.9991161227226257,"Microsoft Azure, often referred to as Azure ( AZH-ər, AY-zhər, UK also  AZ-ure, AY-zure), is a cloud computing service operated by Microsoft for application management via Microsoft-managed data centers."
51,978-0-13-810387-3,Security,FS006611,0.9401234984397888,"Security is protection from, or resilience against, potential harm (or other unwanted coercive change) caused by others."
52,978-0-13-672132-1-SP,Storage Management,FS007083,0.9688810706138611,"Storage management is the process of managing information storage to ensure the evironment is available, reliable, safe and cost effective"
53,978-0-13-672132-1-SP,Configuration Management,FS001576,0.9323563575744629,"Configuration management (CM) is a systems engineering process for establishing and maintaining consistency of a product's performance, functional, and physical attributes with its requirements, design, and operational information throughout its life."
54,978-0-13-672132-1-SP,Microsoft Windows,FS004820,0.980471670627594,"Microsoft Windows, commonly referred to as Windows, is a group of several proprietary graphical operating system families, all of which are developed and marketed by Microsoft."
55,978-0-13-672132-1-SP,Microsoft 365,FS008232,0.9991884827613831,"Microsoft 365, formerly Office 365, is a line of subscription services offered by Microsoft which adds to and includes the Microsoft Office product line."
56,978-0-13-672132-1-SP,Data Security,FS001962,0.9141756892204285,"Data security  means protecting digital data, such as those in a database, from destructive forces and from the unwanted actions of unauthorized users, such as a cyberattack or a data breach."
57,978-0-13-672132-1-SP,Device Management,FS002130,0.8940451741218567,"Device management is the process of managing the implementation, operation and maintenance of a physical and/or virtual device."
58,978-0-13-672132-1-SP,System Recovery,FS007257,0.9926652312278748,System recovery is a set of procedures that attempts to return a damaged system to a working state
59,978-0-13-672132-1-SP,Data Recovery,FS001956,0.977724015712738,"In computing, data recovery is a process of salvaging deleted, inaccessible, lost, corrupted, damaged or formatted data from secondary storage, removable media or files, when the data stored in them cannot be accessed in a usual way."
60,978-0-13-672132-1-SP,Windows Setup,FS008035,0.9806901812553406,Windows Setup is an installer that prepares a hard disk drive for a Microsoft Windows operating system installation by executing two processes: a) initializing the drive and b) copying system files to that drive in order for the operating system to be run locally (see Volume).
